5296	Intelligence	+10 to Intelligence;	
5968	Intelligence	+10 to Intelligence;	
253	Intelligence	+10 to Intelligence;	
21030	Wand Mastery		
59861	Shield Block	2% additional Chance to Block with Shields;	
3319	Shield Block	2% additional Chance to Block with Shields;	
9253	Shield Defences	30% increased Defences from equipped Shield;	
15510	Shield Mastery		
53837	Armour and Evasion	8% increased Evasion Rating and Armour;	
54765	Armour and Evasion	8% increased Evasion Rating and Armour;	
49167	Leather and Steel	24% increased Evasion Rating and Armour;Ignore all Movement Penalties from Armour;	
34031	Strength	+10 to Strength;	
36287	Dexterity	+10 to Dexterity;	
39786	One Handed Damage	10% increased Physical Damage with One Handed Melee Weapons;	
37847	One Handed Accuracy	12% increased Accuracy Rating with One Handed Melee Weapons;	
38910	One Handed Attack Speed	3% increased Attack Speed with One Handed Melee Weapons;	
15678	One Handed Critical Strike Mulitiplier	15% increased Critical Strike Multiplier with One Handed Melee Weapons;	
2810	One Hand Mastery		
64385	Block Recovery	40% increased Block Recovery;	
28548	Block Recovery	40% increased Block Recovery;	
1593	Shield Defences	30% increased Defences from equipped Shield;	
61145	Shield Block	2% additional Chance to Block with Shields;	
31168	Shield Block	2% additional Chance to Block with Shields;	
25645	Shield Mastery		
61039	Chance to Shock	10% chance to Shock;	
62697	Shock Duration	15% increased Shock Duration on enemies;	
26557	Static Blows	20% increased Shock Duration on enemies;10% chance to Shock;	
55954	Lightning Mastery		
18990	Staff Block	3% additional Block Chance With Staves;	
42917	Whirling Barrier	10% additional Block Chance With Staves;	
47427	Staff Damage	12% increased Physical Damage with Staves;	
60740	Staff Damage	12% increased Physical Damage with Staves;	
61618	Staff Mastery		
19144	Sentinel	24% increased Evasion Rating and Armour;+10% to all Elemental Resistances;	
11455	Chaos Inoculation	Maximum Life becomes 1, Immune to Chaos Damage;	
11420	Elemental Dominion	20% increased Elemental Damage with Spells;+20 to Intelligence;	
23027	Strength	+10 to Strength;	
2355	Shield Defences	30% increased Defences from equipped Shield;	
53558	Shield Block	2% additional Chance to Block with Shields;	
29773	Block Recovery	50% increased Block Recovery;	
7977	Shield Mastery		
32227	Adder's Touch	Critical Strikes with Daggers Poison the enemy;66% increased Critical Strike Multiplier with Daggers;	
47422	Dagger Damage and Critical Strike Chance	4% increased Physical Damage with Daggers;30% increased Critical Strike Chance with Daggers;	
22261	Dagger Damage and Attack Speed	6% increased Physical Damage with Daggers;2% increased Attack Speed with Daggers;	
56174	Dagger Damage and Attack Speed	6% increased Physical Damage with Daggers;2% increased Attack Speed with Daggers;	
38864	Dagger Damage and Attack Speed	6% increased Physical Damage with Daggers;2% increased Attack Speed with Daggers;	
37552	Dagger Mastery		
50904	Life and Armour	16% increased Armour;+16 to maximum Life;	
47175	MARAUDER		
31628	Melee Damage	15% increased Melee Physical Damage;	
40633	Diamond Flesh	+12% to all Elemental Resistances;	
39085	Elemental Equilibrium	Enemies you hit with Elemental Damage temporarily get +25% Resistance to those Elements and -50% Resistance to other Elements;	
18025	Hard Knocks	+30 to Intelligence;	
49178	Strength	+10 to Strength;	
35851	Accuracy	8% increased Accuracy Rating;	
60592	Accuracy	8% increased Accuracy Rating;	
47484	Depth Perception	20% increased Accuracy Rating;+20 to Dexterity;	
18182	Intelligence	+10 to Intelligence;	
56295	Intelligence	+10 to Intelligence;	
28616	Accuracy Mastery		
4036	Critical Strike Multiplier	10% increased Critical Strike Multiplier;	
47306	Throatseeker	25% increased Critical Strike Multiplier;	
15228	Critical Strike Multiplier	10% increased Critical Strike Multiplier;	
49666	Crit Mastery		
62108	Life Leech	1% of Physical Attack Damage Leeched as Life;	
2856	Life Gain on Killing Blow	+10 Life gained on Kill;	
14010	Life Gain on Killing Blow	+10 Life gained on Kill;	
28311	Life Gain on Hit	+2 Life gained for each enemy hit by your Attacks;	
38139	Purity of Essence	Enemies Cannot Leech Mana From You;	
21507	Life Mastery		
9660	Mortal Conviction	40% less Mana Reserved;	
19320	Acrobatics Improvement	2% additional chance to Dodge Attacks;	
50850	Acrobatics Improvement	3% additional chance to Dodge Attacks;	
12401	Acrobatics Improvement	2% additional chance to Dodge Attacks;	
56744	Acrobatics Improvement	3% additional chance to Dodge Attacks;	
60619	Galvanic Hammer	18% increased Physical Damage with Maces;20% increased Elemental Damage with Maces;	
20985	Mace Damage	12% increased Physical Damage with Maces;	
43602	Mace Damage and Accuracy	6% increased Physical Damage with Maces;8% increased Accuracy Rating with Maces;	
20467	Mace Critical Multiplier and Attack Speed	2% increased Attack Speed with Maces;15% increased Critical Strike Multiplier with Maces;	
5068	Mace Critical Multiplier and Attack Speed	2% increased Attack Speed with Maces;15% increased Critical Strike Multiplier with Maces;	
46413	Sceptre Mastery		
42800	Strength	+10 to Strength;	
487	Strength	+10 to Strength;	
65502	Heartseeker	25% increased Critical Strike Multiplier;	
13068	Critical Strike Multiplier	10% increased Critical Strike Multiplier;	
6613	Critical Strike Multiplier	10% increased Critical Strike Multiplier;	
52735	Crit Mastery		
31989	Two Handed Weapon Damage and Speed	6% increased Physical Damage with Two Handed Melee Weapons;2% increased Attack Speed with Two Handed Melee Weapons;	
49318	Wrecking Ball	15% increased Physical Damage with Two Handed Melee Weapons;10% increased Attack Speed with Two Handed Melee Weapons;	
49395	Two Handed Melee Damage	10% increased Physical Damage with Two Handed Melee Weapons;	
35362	Two Handed Melee Damage	10% increased Physical Damage with Two Handed Melee Weapons;	
26179	Two Hand Mastery		
60441	Reduced Mana Cost	5% reduced Mana Cost of Skills;	
31819	Reduced Mana Cost	5% reduced Mana Cost of Skills;	
24223	Reduced Mana Cost	5% reduced Mana Cost of Skills;	
24157	Totem Damage	8% increased Totem Damage;	
53757	Shamanistic Fury	16% increased Totem Damage;	
42900	Totem Attack and Cast Speed	Spells Cast by Totems have 4% increased Cast Speed;Attacks used by Totems have 6% increased Attack Speed;	
11021	Shield Block	2% additional Chance to Block with Shields;	
32482	Shield Block	2% additional Chance to Block with Shields;	
34245	Energy Shield on Shield	30% increased Energy Shield from equipped Shield;	
59004	Block Recovery	50% increased Block Recovery;	
51883	Shield Mastery		
53456	Intelligence	+10 to Intelligence;	
36678	Intelligence	+10 to Intelligence;	
26523	Strength	+10 to Strength;	
15085	Ambidexterity	24% increased Physical Weapon Damage while Dual Wielding;4% increased Attack Speed while Dual Wielding;	
2337	Shield Block	2% additional Chance to Block with Shields;	
55869	Shield Block	2% additional Chance to Block with Shields;	
1769	Shield Block	2% additional Chance to Block with Shields;	
10081	Shield Block	2% additional Chance to Block with Shields;	
7063	Shield Defences	30% increased Defences from equipped Shield;	
47244	Block Recovery	40% increased Block Recovery;	
60558	Shield Mastery		
62429	Elemental Adaptation	+2% to maximum Fire Resistance;+2% to maximum Cold Resistance;+2% to maximum Lightning Resistance;	
21974	Reduced Mana Reservation	4% reduced Mana Reserved;	
25831	Reduced Mana Reservation	4% reduced Mana Reserved;	
5935	Aura Area of Effect	12% increased Radius of Auras;	
9392	Aura Effect	8% increased effect of Auras you Cast;	
34513	Aura Effect	8% increased effect of Auras you Cast;	
32932	Sovereignty	8% reduced Mana Reserved;12% increased effect of Auras you Cast;	
63649	Dexterity	+10 to Dexterity;	
39861	Dexterity	+10 to Dexterity;	
6122	Critical Strike Multiplier	10% increased Critical Strike Multiplier;	
9441	Critical Strike Multiplier	10% increased Critical Strike Multiplier;	
64325	Cruelty	25% increased Critical Strike Multiplier;	
53257	One Handed Attack Speed	4% increased Attack Speed with One Handed Melee Weapons;	
19396	One Handed Accuracy	10% increased Accuracy Rating with One Handed Melee Weapons;	
26097	Arm Wrestling	24% increased Physical Damage with One Handed Melee Weapons;	
47996	One Handed Damage	8% increased Physical Damage with One Handed Melee Weapons;	
31048	One Handed Damage	8% increased Physical Damage with One Handed Melee Weapons;	
8451	One Handed Damage	10% increased Physical Damage with One Handed Melee Weapons;	
58327	One Hand Mastery		
19897	Death Attunement	Minions have 8% increased Attack Speed;Minions have 8% increased Cast Speed;+1 to Maximum number of Spectres;	
4247	Minion Life	Minions have 10% increased maximum Life;	
17412	Minion Life and Life Regeneration	Minions have 7% increased maximum Life;Minions Regenerate 1% Life per Second;	
52412	Minion Life	Minions have 10% increased maximum Life;	
43716	Minion Damage and Life Leech	Minions deal 10% increased Damage;Minions Leech 1% of Damage as Life;	
34144	Minion Damage	Minions deal 15% increased Damage;	
49957	Minion Mastery		
7162	Armour	10% increased Armour;	
9695	Armour and Life	12% increased Armour;6% increased maximum Life;	
42009	Steel Skin	30% increased Armour;	
9995	Aura Area of Effect	12% increased Radius of Auras;	
17059	Aura Effect	8% increased effect of Auras you Cast;	
30216	Reduced Mana Reservation	5% reduced Mana Reserved;	
28012	Dexterity	+10 to Dexterity;	
56589	Dexterity	+10 to Dexterity;	
30693	Catalyse	24% increased Elemental Damage with Weapons;	
12937	Weapon Elemental Damage	8% increased Elemental Damage with Weapons;	
22498	Weapon Elemental Damage	8% increased Elemental Damage with Weapons;	
52213	Sword Damage and Attack Speed	6% increased Physical Damage with Swords;2% increased Attack Speed with Swords;	
41959	Sword Accuracy	12% increased Accuracy Rating with Swords;	
59151	Brutal Blade	20% increased Physical Damage with Swords;+20 to Strength;	
7288	With Sword Reduce Enemy Block	20% reduced enemy chance to Block Sword Attacks;	
24497	With Sword Reduce Enemy Block	20% reduced enemy chance to Block Sword Attacks;	
12720	Sword Attack Speed	4% increased Attack Speed with Swords;	
2021	Sword Mastery		
1891	Mana	8% increased maximum Mana;	
46195	Armour	10% increased Armour;	
26329	Armour	10% increased Armour;	
6359	Armour	10% increased Armour;	
13502	Armour	10% increased Armour;	
59290	Armour Mastery		
28754	Assassination	40% increased Critical Strike Chance;20% increased Critical Strike Multiplier;	
62442	Critical Strike Chance	20% increased Critical Strike Chance;	
49233	Critical Strike Chance	20% increased Critical Strike Chance;	
28885	Critical Strike Chance	20% increased Critical Strike Chance;	
49177	Mana Regeneration	20% increased Mana Regeneration Rate;	
19273	Mana Regeneration	20% increased Mana Regeneration Rate;	
3330	Mana Regeneration	20% increased Mana Regeneration Rate;	
13885	Dexterity	+10 to Dexterity;	
34923	Dexterity	+10 to Dexterity;	
58244	Intelligence	+10 to Intelligence;	
52714	Prowess	+30 to Strength;	
61411	Dual Wield Block	2% additional Chance to Block while Dual Wielding;	
13459	Dual Wield Block	2% additional Chance to Block while Dual Wielding;	
25456	Dervish	10% additional Chance to Block while Dual Wielding;16% increased Physical Weapon Damage while Dual Wielding;	
61982	Grave Intentions	Minions have +15% to Chaos Resistance;+1 to Maximum number of Zombies;+1 to Maximum number of Skeletons;	
51517	Minion Life and Chaos Resistance	Minions have 7% increased maximum Life;Minions have +5% to Chaos Resistance;	
49047	Minion Life	Minions have 10% increased maximum Life;	
4336	Sword Damage and Life	12% increased Physical Damage with Swords;6% increased maximum Life;	
14961	Cruel Blade	24% increased Physical Damage with Swords;	
44962	Sword Damage and Life	12% increased Physical Damage with Swords;6% increased maximum Life;	
57953	Axe Damage and Attack Speed	6% increased Physical Damage with Axes;2% increased Attack Speed with Axes;	
12407	Axe Damage	12% increased Physical Damage with Axes;	
6108	Sword Critical Multiplier	20% increased Critical Strike Multiplier with Swords;	
1698	Sword Critical Multiplier	20% increased Critical Strike Multiplier with Swords;	
38299	Axe Damage	12% increased Physical Damage with Axes;	
9976	Axe Damage	12% increased Physical Damage with Axes;	
26023	Splitting Strikes	30% increased Physical Damage with Axes;	
20773	Axe and Sword Mastery		
32432	Trap Laying Speed	6% increased Trap Throwing Speed;6% increased Mine Laying Speed;	
8027	Trap Duration	15% increased Trap Duration;15% increased Mine Duration;	
30319	Trap and Mine Laying Speed	6% increased Trap Throwing Speed;6% increased Mine Laying Speed;	
55380	Clever Construction	Traps cannot be Damaged for 5 Seconds after being Thrown;Mines cannot be Damaged for 5 Seconds after being Placed;	
28753	Trap and Mine Damage	9% increased Trap Damage;9% increased Mine Damage;	
23483	Trap and Mine Damage	9% increased Trap Damage;9% increased Mine Damage;	
38662	Dexterity	+10 to Dexterity;	
47251	Intelligence	+10 to Intelligence;	
19341	Shield Block	2% additional Chance to Block with Shields;	
7809	Shield Block	2% additional Chance to Block with Shields;	
65308	Deflection	4% additional Chance to Block with Shields;20% increased Defences from equipped Shield;	
19858	Herbalism	15% increased Life Recovery from Flasks;30% increased Flask Recovery Speed;	
28758	Dagger Damage and Critical Strike Chance	6% increased Physical Damage with Daggers;30% increased Critical Strike Chance with Daggers;	
39443	Dagger Damage and Critical Strike Chance	6% increased Physical Damage with Daggers;30% increased Critical Strike Chance with Daggers;	
23750	Dagger Damage and Accuracy	6% increased Physical Damage with Daggers;8% increased Accuracy Rating with Daggers;	
30717	Dagger Damage and Accuracy	6% increased Physical Damage with Daggers;8% increased Accuracy Rating with Daggers;	
56276	Nightstalker	16% increased Physical Damage with Daggers;60% increased Critical Strike Chance with Daggers;10% increased maximum Energy Shield;	
44134	Dagger Damage and Critical Strike Multiplier	6% increased Physical Damage with Daggers;10% increased Critical Strike Multiplier with Daggers;	
11489	Dagger Damage and Critical Strike Multiplier	6% increased Physical Damage with Daggers;10% increased Critical Strike Multiplier with Daggers;	
55414	Dagger Damage	12% increased Physical Damage with Daggers;	
36891	Dagger Damage	12% increased Physical Damage with Daggers;	
36490	Flaying	24% increased Physical Damage with Daggers;10% increased maximum Life;	
34882	Intelligence	+10 to Intelligence;	
49605	Intelligence	+10 to Intelligence;	
33310	Intelligence	+10 to Intelligence;	
57001	Dagger Mastery		
28797	Shield Block and Defences	1% additional Chance to Block with Shields;15% increased Defences from equipped Shield;	
6706	Shield Block and Spell Blocking	1% additional Chance to Block with Shields;12% of Block Chance applied to Spells;	
43413	Shield Block	2% additional Chance to Block with Shields;	
20832	Phalanx	4% additional Chance to Block with Shields;20% increased Defences from equipped Shield;	
20349	Elemental Resistance with Shields	+10% Elemental Resistances while holding a Shield;	
32854	Elemental Resistance with Shields	+10% Elemental Resistances while holding a Shield;	
56305	Shield Mastery		
61814	Clear Mind	+16% to Chaos Resistance;	
23149	Life	8% increased maximum Life;	
42844	Life	8% increased maximum Life;	
18769	Written in Blood	8% increased maximum Life;+20 to Strength;	
9276	Life	8% increased maximum Life;	
32262	Life Mastery		
6764	Intelligence	+10 to Intelligence;	
40366	Intelligence	+10 to Intelligence;	
27659	Dexterity	+10 to Dexterity;	
45035	Attack Speed	8% increased Attack Speed;	
50459	RANGER		
39821	Evasion and Life	18% increased Evasion Rating;+12 to maximum Life;	
5696	Power Charge Duration	15% increased Power Charge Duration;	
64046	Mana	8% increased maximum Mana;	
47013	Mana	8% increased maximum Mana;	
65215	Mana	8% increased maximum Mana;	
31495	Mana	8% increased maximum Mana;	
13142	Mana	8% increased maximum Mana;	
63543	Mana Mastery		
44941	Avatar of Fire	50% of Physical Damage Converted to Fire Damage;50% of Lightning Damage Converted to Fire Damage;50% of Cold Damage Converted to Fire Damage;Deal no Non-Fire Damage;	
45175	Necromantic Aegis	All bonuses from an equipped Shield apply to your Minions instead of you;	
63447	Intelligence	+10 to Intelligence;	
44184	Intelligence	+10 to Intelligence;	
10153	Physique	+30 to Strength;	
43015	Dual Wield Speed	3% increased Attack Speed while Dual Wielding;	
33660	Dual Wield Speed	3% increased Attack Speed while Dual Wielding;	
30793	Dual Wield Damage and Life	8% increased Physical Weapon Damage while Dual Wielding;6% increased maximum Life;	
26496	Duality	24% increased Physical Weapon Damage while Dual Wielding;	
6221	Dual Wield Damage and Life	8% increased Physical Weapon Damage while Dual Wielding;6% increased maximum Life;	
7997	Duel Wield Mastery		
60704	Elemental Damage	10% increased Elemental Damage;	
40927	Area of Effect Radius	4% increased Radius of Area Skills;	
15365	Area of Effect Radius	4% increased Radius of Area Skills;	
35724	Elemental Damage	12% increased Elemental Damage;	
14151	Intelligence	+10 to Intelligence;	
27564	Intelligence	+10 to Intelligence;	
57715	Elemental Damage	8% increased Elemental Damage;	
40766	Endurance Charge Duration	18% increased Endurance Charge Duration;	
19506	Path of the Hunter	+20 to Evasion Rating;12% increased Projectile Damage;+20 to Dexterity;	
45593	Evasion and Life	6% increased Evasion Rating;4% increased maximum Life;	
12801	Evasion and Life	6% increased Evasion Rating;4% increased maximum Life;	
53114	Revenge of the Hunted	4% increased Physical Damage;16% increased Evasion Rating;10% increased maximum Life;	
25067	Evasion and Life	6% increased Evasion Rating;4% increased maximum Life;	
31315	Evasion and Life	6% increased Evasion Rating;4% increased maximum Life;	
36338	Life Mastery		
36542	Intelligence	+10 to Intelligence;	
37569	Intelligence	+10 to Intelligence;	
21941	Strength	+10 to Strength;	
44683	SIX		
56951	Spell Damage	16% increased Spell Damage;	
65427	Attack Speed	6% increased Attack Speed;	
17236	Energy Shield Delay	10% increased Energy Shield Cooldown Recovery;	
7641	Energy Shield Delay	10% increased Energy Shield Cooldown Recovery;	
20415	Energy Shield Delay	10% increased Energy Shield Cooldown Recovery;	
51856	Melee Damage	10% increased Melee Physical Damage;	
18302	Life	12% increased maximum Life;	
25933	Life	8% increased maximum Life;	
24377	Melee Attack Speed	4% increased Melee Attack Speed;	
56803	Melee Attack Speed	4% increased Melee Attack Speed;	
43973	Life Regeneration	1% of Life Regenerated per Second;	
55174	Energy Shield	8% increased maximum Energy Shield;	
5591	Energy Shield	8% increased maximum Energy Shield;	
34478	Energy Shield	8% increased maximum Energy Shield;	
14674	Curse Cast Speed	6% increased Cast Speed for Curses;	
48183	Curse Cast Speed	6% increased Cast Speed for Curses;	
20077	Curse Cast Speed	6% increased Cast Speed for Curses;	
32710	Intelligence	+10 to Intelligence;	
11591	Strength	+10 to Strength;	
23801	One Handed Damage	10% increased Physical Damage with One Handed Melee Weapons;	
14486	Fencing	24% increased Physical Damage with One Handed Melee Weapons;	
32993	One Handed Accuracy	10% increased Accuracy Rating with One Handed Melee Weapons;	
25690	One Handed Attack Speed	3% increased Attack Speed with One Handed Melee Weapons;	
46871	One Handed Attack Speed	3% increased Attack Speed with One Handed Melee Weapons;	
57950	One Handed Critical Chance	40% increased Critical Strike Chance with One Handed Melee Weapons;	
57562	One Hand Mastery		
22555	Cast Speed	2% increased Cast Speed;	
54657	Cast Speed	3% increased Cast Speed;	
45685	Cast Speed	2% increased Cast Speed;	
33873	Cast Speed Master		
24691	One Handed Attack Speed	4% increased Attack Speed with One Handed Melee Weapons;	
5262	One Handed Accuracy	12% increased Accuracy Rating with One Handed Melee Weapons;	
5950	One Handed Damage	15% increased Physical Damage with One Handed Melee Weapons;	
7741	One Handed Accuracy	8% increased Accuracy Rating with One Handed Melee Weapons;	
16354	One Hand Mastery		
34779	Movement Speed	4% increased Movement Speed;	
61981	Doom Cast	60% increased Critical Strike Chance for Spells;	
13009	Dexterity	+10 to Dexterity;	
30733	Strength	+10 to Strength;	
50360	Mana	8% increased maximum Mana;	
54776	Mana Flows	16% increased maximum Mana;40% increased Mana Regeneration Rate;+10 to Intelligence;	
28265	Mana	8% increased maximum Mana;	
30225	Lightning Walker	15% increased Lightning Damage;+15% to Lightning Resistance;	
32431	Lightning Damage	8% increased Lightning Damage;	
49588	Lightning Damage	8% increased Lightning Damage;	
58604	Lightning Damage	8% increased Lightning Damage;	
18715	Fire Damage	8% increased Fire Damage;	
44983	Fire Damage	8% increased Fire Damage;	
39981	Fire Damage	8% increased Fire Damage;	
34661	Fire Walker	15% increased Fire Damage;+15% to Fire Resistance;	
44955	Frost Walker	15% increased Cold Damage;+15% to Cold Resistance;	
40609	Cold Damage	8% increased Cold Damage;	
38148	Cold Damage	8% increased Cold Damage;	
22090	Cold Damage	8% increased Cold Damage;	
7938	Intelligence	+10 to Intelligence;	
33783	Intelligence	+10 to Intelligence;	
4397	Intelligence	+10 to Intelligence;	
37661	Axe Damage and Attack Speed	6% increased Physical Damage with Axes;2% increased Attack Speed with Axes;	
60319	Axe Damage and Attack Speed	6% increased Physical Damage with Axes;2% increased Attack Speed with Axes;	
2056	Runed Cleaver	32% increased Physical Damage with Axes;	
33804	Axe Damage and Energy Shield	12% increased Physical Damage with Axes;4% increased maximum Energy Shield;	
14316	Axe Damage and Energy Shield	12% increased Physical Damage with Axes;4% increased maximum Energy Shield;	
2357	Axe Mastery		
24426	Ghost Reaver	Life Leech applies to Energy Shield instead of Life;	
60942	Dexterity	+10 to Dexterity;	
49978	Dexterity	+10 to Dexterity;	
14056	Strength	+10 to Strength;	
14742	Avoid Stun	8% Chance to Avoid being Stunned;	
11003	Avoid Shock	20% chance to Avoid being Shocked;	
55401	Avoid Freeze	20% chance to Avoid being Frozen;	
14509	Avoid Chill	20% chance to Avoid being Chilled;	
44318	Claw Damage and Critical Strike Chance	6% increased Physical Damage with Claws;30% increased Critical Strike Chance with Claws;	
39544	Claw Damage and Accuracy	6% increased Physical Damage with Claws;8% increased Accuracy Rating with Claws;	
56648	Falcon Claws	24% increased Physical Damage with Claws;	
53240	Gallantry	24% increased Physical Weapon Damage while Dual Wielding;	
4640	Dual Wield Speed	4% increased Attack Speed while Dual Wielding;	
24203	Dual Wield Damage	10% increased Physical Weapon Damage while Dual Wielding;	
16512	Staff Mastery		
23385	Critical Chance with Staff	15% increased Global Critical Strike Chance while wielding a Staff;	
40884	Critical Chance with Staff	15% increased Global Critical Strike Chance while wielding a Staff;	
22702	Serpent Stance	40% increased Global Critical Strike Chance while wielding a Staff;30% increased Global Critical Strike Multiplier while wielding a Staff;	
12809	Berserking	12% increased Attack Speed;	
29292	Attack Speed	3% increased Attack Speed;	
27718	Attack Speed	3% increased Attack Speed;	
11651	Intelligence	+10 to Intelligence;	
22703	Strength	+10 to Strength;	
1774	Sword Damage and Attack Speed	6% increased Physical Damage with Swords;2% increased Attack Speed with Swords;	
38768	Sword Damage and Accuracy	6% increased Physical Damage with Swords;8% increased Accuracy Rating with Swords;	
25367	Blade Master	24% increased Physical Damage with Swords;8% increased Attack Speed with Swords;	
54354	Sword Damage	12% increased Physical Damage with Swords;	
45265	Sword Mastery		
17806	Staff Damage and Attack Speed	6% increased Physical Damage with Staves;2% increased Attack Speed with Staves;	
44915	Staff Damage and Accuracy	6% increased Physical Damage with Staves;8% increased Accuracy Rating with Staves;	
48441	Staff Damage	12% increased Physical Damage with Staves;	
46962	Battle Staff Training	24% increased Physical Damage with Staves;2% additional Block Chance With Staves;	
37639	Staff Damage	12% increased Physical Damage with Staves;	
6814	Staff Mastery		
54667	Staff Block	2% additional Block Chance With Staves;	
26272	Staff Damage and Stun Duration	6% increased Physical Damage with Staves;7% increased Stun Duration with Staves on enemies;	
21649	Staff Damage and Attack Speed	6% increased Physical Damage with Staves;2% increased Attack Speed with Staves;	
64395	Blunt Trauma	50% increased Critical Strike Chance with Two Handed Melee Weapons;Knocks Back enemies if you get a Critical Strike with a Staff;	
40362	Life	8% increased maximum Life;	
54941	Life	8% increased maximum Life;	
25260	Life	8% increased maximum Life;	
5616	Dexterity	+10 to Dexterity;	
1529	Dexterity	+10 to Dexterity;	
37671	Intelligence	+10 to Intelligence;	
54607	Spell Damage	16% increased Spell Damage;	
11334	Intelligence	+10 to Intelligence;	
15549	Intelligence	+10 to Intelligence;	
35894	Mental Acuity	20% increased Mana Regeneration Rate;+20 to Intelligence;30% increased Critical Strike Chance;	
61547	Cast Speed	4% increased Cast Speed;	
5607	Cast Speed	4% increased Cast Speed;	
29619	Cast Speed	4% increased Cast Speed;	
64501	Elemental Damage	10% increased Elemental Damage;	
46136	Elemental Damage	10% increased Elemental Damage;	
58649	Elemental Damage	10% increased Elemental Damage;	
32117	Stun Recovery	15% increased Block and Stun Recovery;	
48099	Stun Recovery	15% increased Block and Stun Recovery;	
65210	Heart of Oak	4% increased maximum Life;30% Chance to Avoid being Stunned;1% of Life Regenerated per Second;	
25178	Primal Spirit	20% increased Mana Regeneration Rate;20% increased Mana Recovery from Flasks;+20 to Strength;+20 to Intelligence;	
57240	Mana	8% increased maximum Mana;	
9373	Mana	8% increased maximum Mana;	
59147	Energy Shield on Shield	30% increased Energy Shield from equipped Shield;	
58242	Energy Shield on Shield	30% increased Energy Shield from equipped Shield;	
57008	Energy Shield on Shield	30% increased Energy Shield from equipped Shield;	
10437	Shield Block	2% additional Chance to Block with Shields;	
19509	Shield Block	2% additional Chance to Block with Shields;	
62398	Bulwark	4% additional Chance to Block with Shields;	
35537	Shield Mastery		
12545	Shield Block and Defences	1% additional Chance to Block with Shields;15% increased Defences from equipped Shield;	
35002	Shield Block and Defences	1% additional Chance to Block with Shields;15% increased Defences from equipped Shield;	
13696	Block Recovery	50% increased Block Recovery;	
8847	Shield Mastery		
21167	Damage Over Time	9% increased Damage over Time;	
44362	Damage Over Time	9% increased Damage over Time;	
3167	Life Regeneration	0.4% of Life Regenerated per Second;	
52518	Growth and Decay	18% increased Damage over Time;1% of Life Regenerated per Second;	
35958	Faith and Steel	20% increased Armour;16% increased maximum Energy Shield;+8% to all Elemental Resistances;	
40508	Armour and Energy Shield	8% increased Armour;6% increased maximum Energy Shield;	
33135	Armour and Energy Shield	8% increased Armour;6% increased maximum Energy Shield;	
19928	Armour and Energy Shield	8% increased Armour;6% increased maximum Energy Shield;	
5823	Coordination	3% increased Attack Speed;3% increased Cast Speed;+20 to Dexterity;	
6741	Strength	+10 to Strength;	
27922	Dual Wield Accuracy	8% increased Accuracy Rating while Dual Wielding;	
33725	Swagger	24% increased Physical Weapon Damage while Dual Wielding;	
7158	Dual Wield Block	2% additional Chance to Block while Dual Wielding;	
56807	Dual Wield Block	2% additional Chance to Block while Dual Wielding;	
54556	Dual Wield Speed	4% increased Attack Speed while Dual Wielding;	
59016	Dual Wield Speed	4% increased Attack Speed while Dual Wielding;	
35489	Duel Wield Mastery		
37690	Mana	8% increased maximum Mana;	
48423	Mana	8% increased maximum Mana;	
6204	Mana	8% increased maximum Mana;	
38450	Area of Effect Radius	4% increased Radius of Area Skills;	
5560	Area of Effect Radius	4% increased Radius of Area Skills;	
51291	Area of Effect Radius	4% increased Radius of Area Skills;	
26740	Life Regeneration	0.4% of Life Regenerated per Second;	
38048	Life Regeneration	0.4% of Life Regenerated per Second;	
55906	Life Regeneration	0.4% of Life Regenerated per Second;	
35928	Strength and Intelligence	+10 to Strength;+10 to Intelligence;	
18747	Life	8% increased maximum Life;	
13947	Life	8% increased maximum Life;	
46243	Life	8% increased maximum Life;	
63425	Zealot's Oath	Life Regeneration applies to Energy Shield instead of Life;	
57279	Blood Magic	Removes all mana. Spend Life instead of Mana for Skills;	
36874	Wisdom of the Glade	+30 to Intelligence;	
32345	Alacrity	+30 to Dexterity;	
61834	One Handed Damage and Life	12% increased Physical Damage with One Handed Melee Weapons;6% increased maximum Life;	
10063	One Handed Damage and Life	12% increased Physical Damage with One Handed Melee Weapons;6% increased maximum Life;	
6320	One Handed Attack Speed	3% increased Attack Speed with One Handed Melee Weapons;	
17537	One Handed Attack Speed	3% increased Attack Speed with One Handed Melee Weapons;	
16283	Deadly Precision	80% increased Critical Strike Chance with One Handed Melee Weapons;	
56355	One Handed Critical Strike Chance	40% increased Critical Strike Chance with One Handed Melee Weapons;	
61390	One Hand Mastery		
34157	Cast Speed	3% increased Cast Speed;	
36124	Cast Speed	3% increased Cast Speed;	
8984	Cast Speed	3% increased Cast Speed;	
9386	Life	8% increased maximum Life;	
14057	Life	8% increased maximum Life;	
6533	Life	8% increased maximum Life;	
58218	Holy Strength	8% increased maximum Life;3% increased Effect of Buffs on You;+20 to Strength;	
18974	Life Mastery		
34098	Mind Over Matter	When Hit, 30% of Damage is taken from Mana before Life;	
31703	Pain Attunement	30% more Spell Damage when on Low Life;	
26270	Intelligence	+10 to Intelligence;	
49412	Strength	+10 to Strength;	
53319	Elemental Resistance	+6% to all Elemental Resistances;	
42703	Cold Resistance	+15% to Cold Resistance;	
6873	Fire Resistance	+15% to Fire Resistance;	
10893	Fire Damage	8% increased Fire Damage;	
38789	Fire Damage	8% increased Fire Damage;	
